PicoQuant FluoFit 4.6.5.0
Saved : 9/23/2014 12:39:33 PM

Model: Exp. [Reconv.] (Exponential)
Plotted Data Set #18 Decay: "\..\export for fluofit.dat" (19)
Plotted Data Set #18 IRF: "\..\IRF 20140118.phd" (1)
X²(reduced): 0.2615 ; Fitted Data Points: 917

Data Set #18
     Decay                 IRF                   Model Decay           Residuals
     t[ns]     Intens.     t[ns]     Intens.     t[ns]     Intens.     t[ns]       diff.
    6.9958          1    7.0420          8    6.9958      0.000    6.9958      0.000
    6.9998          0    7.0460          5    6.9998      0.000    6.9998      0.000
    7.0038          1    7.0500          5    7.0038      0.000    7.0038      0.000
    7.0078          2    7.0540          7    7.0078      0.000    7.0078      0.000
    7.0118          0    7.0580          5    7.0118      0.000    7.0118      0.000
    7.0158          0    7.0620          6    7.0158      0.000    7.0158      0.000
    7.0198          0    7.0660          5    7.0198      0.000    7.0198      0.000
    7.0238          0    7.0700          3    7.0238      0.000    7.0238      0.000
    7.0278          1    7.0740          7    7.0278      0.000    7.0278      0.000
    7.0318          0    7.0780          5    7.0318      0.000    7.0318      0.000
    7.0358          0    7.0820          5    7.0358      0.000    7.0358      0.000
    7.0398          0    7.0860          1    7.0398      0.000    7.0398      0.000
    7.0438          0    7.0900          6    7.0438      0.000    7.0438      0.000
    7.0478          1    7.0940          8    7.0478      0.000    7.0478      0.000
    7.0518          0    7.0980          4    7.0518      0.000    7.0518      0.000
    7.0558          0    7.1020          9    7.0558      0.000    7.0558      0.000
    7.0598          1    7.1060         11    7.0598      0.000    7.0598      0.000
    7.0638          0    7.1100          7    7.0638      0.000    7.0638      0.000
    7.0678          0    7.1140          8    7.0678      0.000    7.0678      0.000
    7.0718          0    7.1180          7    7.0718      0.000    7.0718      0.000
    7.0758          0    7.1220          3    7.0758      0.000    7.0758      0.000
    7.0798          1    7.1260          7    7.0798      0.000    7.0798      0.000
    7.0838          1    7.1300          2    7.0838      0.000    7.0838      0.000
    7.0878          1    7.1340         10    7.0878      0.000    7.0878      0.000
    7.0918          0    7.1380         11    7.0918      0.000    7.0918      0.000
    7.0958          0    7.1420          9    7.0958      0.000    7.0958      0.000
    7.0998          0    7.1460         11    7.0998      0.000    7.0998      0.000
    7.1038          0    7.1500          3    7.1038      0.000    7.1038      0.000
    7.1078          0    7.1540          9    7.1078      0.000    7.1078      0.000
    7.1118          0    7.1580         14    7.1118      0.000    7.1118      0.000
    7.1158          0    7.1620          7    7.1158      0.000    7.1158      0.000
    7.1198          1    7.1660          4    7.1198      0.000    7.1198      0.000
    7.1238          0    7.1700          9    7.1238      0.000    7.1238      0.000
    7.1278          0    7.1740          3    7.1278      0.000    7.1278      0.000
    7.1318          1    7.1780         11    7.1318      0.000    7.1318      0.000
    7.1358          0    7.1820         10    7.1358      0.000    7.1358      0.000
    7.1398          0    7.1860          4    7.1398      0.000    7.1398      0.000
    7.1438          0    7.1900          9    7.1438      0.000    7.1438      0.000
    7.1478          0    7.1940          3    7.1478      0.000    7.1478      0.000
    7.1518          0    7.1980          6    7.1518      0.000    7.1518      0.000
    7.1558          0    7.2020         13    7.1558      0.000    7.1558      0.000
    7.1598          0    7.2060          6    7.1598      0.000    7.1598      0.000
    7.1638          0    7.2100         11    7.1638      0.000    7.1638      0.000
    7.1678          0    7.2140          7    7.1678      0.000    7.1678      0.000
    7.1718          0    7.2180          4    7.1718      0.000    7.1718      0.000
    7.1758          0    7.2220          6    7.1758      0.000    7.1758      0.000
    7.1798          0    7.2260          4    7.1798      0.000    7.1798      0.000
    7.1838          0    7.2300          4    7.1838      0.000    7.1838      0.000
    7.1878          0    7.2340          4    7.1878      0.000    7.1878      0.000
    7.1918          0    7.2380          4    7.1918      0.000    7.1918      0.000
    7.1958          0    7.2420          7    7.1958      0.000    7.1958      0.000
    7.1998          1    7.2460          9    7.1998      0.000    7.1998      0.000
    7.2038          0    7.2500          7    7.2038      0.000    7.2038      0.000
    7.2078          0    7.2540          5    7.2078      0.000    7.2078      0.000
    7.2118          0    7.2580         11    7.2118      0.000    7.2118      0.000
    7.2158          0    7.2620          8    7.2158      0.000    7.2158      0.000
    7.2198          0    7.2660          5    7.2198      0.000    7.2198      0.000
    7.2238          0    7.2700          4    7.2238      0.000    7.2238      0.000
    7.2278          0    7.2740          9    7.2278      0.000    7.2278      0.000
    7.2318          0    7.2780          8    7.2318      0.000    7.2318      0.000
    7.2358          1    7.2820          3    7.2358      0.000    7.2358      0.000
    7.2398          0    7.2860          5    7.2398      0.000    7.2398      0.000
    7.2438          0    7.2900         10    7.2438      0.000    7.2438      0.000
    7.2478          0    7.2940          8    7.2478      0.000    7.2478      0.000
    7.2518          1    7.2980          5    7.2518      0.000    7.2518      0.000
    7.2558          0    7.3020          8    7.2558      0.000    7.2558      0.000
    7.2598          0    7.3060          9    7.2598      0.000    7.2598      0.000
    7.2638          2    7.3100          6    7.2638      0.000    7.2638      0.000
    7.2678          0    7.3140          8    7.2678      0.000    7.2678      0.000
    7.2718          0    7.3180          7    7.2718      0.000    7.2718      0.000
    7.2758          1    7.3220          4    7.2758      0.000    7.2758      0.000
    7.2798          0    7.3260          6    7.2798      0.000    7.2798      0.000
    7.2838          1    7.3300          6    7.2838      0.000    7.2838      0.000
    7.2878          0    7.3340          9    7.2878      0.000    7.2878      0.000
    7.2918          1    7.3380          5    7.2918      0.000    7.2918      0.000
    7.2958          0    7.3420          8    7.2958      0.000    7.2958      0.000
    7.2998          0    7.3460          5    7.2998      0.000    7.2998      0.000
    7.3038          1    7.3500          6    7.3038      0.000    7.3038      0.000
    7.3078          0    7.3540          6    7.3078      0.000    7.3078      0.000
    7.3118          1    7.3580          6    7.3118      0.000    7.3118      0.000
    7.3158          0    7.3620          9    7.3158      0.000    7.3158      0.000
    7.3198          0    7.3660          7    7.3198      0.000    7.3198      0.000
    7.3238          0    7.3700          4    7.3238      0.000    7.3238      0.000
    7.3278          0    7.3740          8    7.3278      0.000    7.3278      0.000
    7.3318          0    7.3780          6    7.3318      0.000    7.3318      0.000
    7.3358          1    7.3820          7    7.3358      0.000    7.3358      0.000
    7.3398          0    7.3860          6    7.3398      0.000    7.3398      0.000
    7.3438          0    7.3900          6    7.3438      0.000    7.3438      0.000
    7.3478          0    7.3940          4    7.3478      0.000    7.3478      0.000
    7.3518          1    7.3980          5    7.3518      0.000    7.3518      0.000
    7.3558          0    7.4020          4    7.3558      0.000    7.3558      0.000
    7.3598          0    7.4060          9    7.3598      0.000    7.3598      0.000
    7.3638          1    7.4100          5    7.3638      0.000    7.3638      0.000
    7.3678          0    7.4140         13    7.3678      0.000    7.3678      0.000
    7.3718          1    7.4180          4    7.3718      0.000    7.3718      0.000
    7.3758          0    7.4220         10    7.3758      0.000    7.3758      0.000
    7.3798          1    7.4260          6    7.3798      0.000    7.3798      0.000
    7.3838          0    7.4300         13    7.3838      0.000    7.3838      0.000
    7.3878          0    7.4340          9    7.3878      0.000    7.3878      0.000
    7.3918          0    7.4380          5    7.3918      0.000    7.3918      0.000
    7.3958          0    7.4420          4    7.3958      0.000    7.3958      0.000
    7.3998          0    7.4460          9    7.3998      0.000    7.3998      0.000
    7.4038          0    7.4500          2    7.4038      0.000    7.4038      0.000
    7.4078          1    7.4540          5    7.4078      0.000    7.4078      0.000
    7.4118          0    7.4580          5    7.4118      0.000    7.4118      0.000
    7.4158          0    7.4620          9    7.4158      0.000    7.4158      0.000
    7.4198          0    7.4660          9    7.4198      0.000    7.4198      0.000
    7.4238          0    7.4700         10    7.4238      0.000    7.4238      0.000
    7.4278          0    7.4740          5    7.4278      0.000    7.4278      0.000
    7.4318          0    7.4780          5    7.4318      0.000    7.4318      0.000
    7.4358          0    7.4820          7    7.4358      0.000    7.4358      0.000
    7.4398          0    7.4860         10    7.4398      0.000    7.4398      0.000
    7.4438          0    7.4900         11    7.4438      0.000    7.4438      0.000
    7.4478          0    7.4940          6    7.4478      0.000    7.4478      0.000
    7.4518          0    7.4980          8    7.4518      0.000    7.4518      0.000
    7.4558          1    7.5020          7    7.4558      0.000    7.4558      0.000
    7.4598          1    7.5060          7    7.4598      0.000    7.4598      0.000
    7.4638          0    7.5100          5    7.4638      0.000    7.4638      0.000
    7.4678          0    7.5140          2    7.4678      0.000    7.4678      0.000
    7.4718          0    7.5180          4    7.4718      0.000    7.4718      0.000
    7.4758          2    7.5220          6    7.4758      0.000    7.4758      0.000
    7.4798          0    7.5260          6    7.4798      0.000    7.4798      0.000
    7.4838          0    7.5300          4    7.4838      0.000    7.4838      0.000
    7.4878          2    7.5340          6    7.4878      0.000    7.4878      0.000
    7.4918          0    7.5380          8    7.4918      0.000    7.4918      0.000
    7.4958          0    7.5420          5    7.4958      0.000    7.4958      0.000
    7.4998          0    7.5460          5    7.4998      0.000    7.4998      0.000
    7.5038          0    7.5500          4    7.5038      0.000    7.5038      0.000
    7.5078          0    7.5540         12    7.5078      0.000    7.5078      0.000
    7.5118          0    7.5580          9    7.5118      0.000    7.5118      0.000
    7.5158          0    7.5620          7    7.5158      0.000    7.5158      0.000
    7.5198          0    7.5660          8    7.5198      0.000    7.5198      0.000
    7.5238          0    7.5700          7    7.5238      0.000    7.5238      0.000
    7.5278          0    7.5740          6    7.5278      0.000    7.5278      0.000
    7.5318          0    7.5780         13    7.5318      0.000    7.5318      0.000
    7.5358          0    7.5820          8    7.5358      0.000    7.5358      0.000
    7.5398          0    7.5860          5    7.5398      0.000    7.5398      0.000
    7.5438          0    7.5900          6    7.5438      0.000    7.5438      0.000
    7.5478          0    7.5940          3    7.5478      0.000    7.5478      0.000
    7.5518          0    7.5980          7    7.5518      0.000    7.5518      0.000
    7.5558          0    7.6020          7    7.5558      0.000    7.5558      0.000
    7.5598          0    7.6060          8    7.5598      0.000    7.5598      0.000
    7.5638          0    7.6100          2    7.5638      0.000    7.5638      0.000
    7.5678          1    7.6140          4    7.5678      0.000    7.5678      0.000
    7.5718          1    7.6180          5    7.5718      0.000    7.5718      0.000
    7.5758          0    7.6220          9    7.5758      0.000    7.5758      0.000
    7.5798          0    7.6260          6    7.5798      0.000    7.5798      0.000
    7.5838          0    7.6300          5    7.5838      0.000    7.5838      0.000
    7.5878          0    7.6340         12    7.5878      0.000    7.5878      0.000
    7.5918          0    7.6380          6    7.5918      0.000    7.5918      0.000
    7.5958          0    7.6420         10    7.5958      0.000    7.5958      0.000
    7.5998          1    7.6460         10    7.5998      0.000    7.5998      0.000
    7.6038          0    7.6500          7    7.6038      0.000    7.6038      0.000
    7.6078          1    7.6540          6    7.6078      0.000    7.6078      0.000
    7.6118          0    7.6580          7    7.6118      0.000    7.6118      0.000
    7.6158          1    7.6620          3    7.6158      0.000    7.6158      0.000
    7.6198          0    7.6660          8    7.6198      0.000    7.6198      0.000
    7.6238          0    7.6700          7    7.6238      0.000    7.6238      0.000
    7.6278          0    7.6740          5    7.6278      0.000    7.6278      0.000
    7.6318          1    7.6780          7    7.6318      0.000    7.6318      0.000
    7.6358          0    7.6820         11    7.6358      0.000    7.6358      0.000
    7.6398          0    7.6860          4    7.6398      0.000    7.6398      0.000
    7.6438          1    7.6900          6    7.6438      0.000    7.6438      0.000
    7.6478          0    7.6940          9    7.6478      0.000    7.6478      0.000
    7.6518          0    7.6980          5    7.6518      0.000    7.6518      0.000
    7.6558          0    7.7020         10    7.6558      0.000    7.6558      0.000
    7.6598          0    7.7060          3    7.6598      0.000    7.6598      0.000
    7.6638          0    7.7100          8    7.6638      0.000    7.6638      0.000
    7.6678          0    7.7140          7    7.6678      0.000    7.6678      0.000
    7.6718          0    7.7180          4    7.6718      0.000    7.6718      0.000
    7.6758          0    7.7220          9    7.6758      0.000    7.6758      0.000
    7.6798          0    7.7260          8    7.6798      0.000    7.6798      0.000
    7.6838          0    7.7300          6    7.6838      0.000    7.6838      0.000
    7.6878          0    7.7340         12    7.6878      0.000    7.6878      0.000
    7.6918          0    7.7380          5    7.6918      0.000    7.6918      0.000
    7.6958          0    7.7420         11    7.6958      0.000    7.6958      0.000
    7.6998          0    7.7460          5    7.6998      0.000    7.6998      0.000
    7.7038          1    7.7500          8    7.7038      0.000    7.7038      0.000
    7.7078          0    7.7540          9    7.7078      0.000    7.7078      0.000
    7.7118          1    7.7580          1    7.7118      0.000    7.7118      0.000
    7.7158          0    7.7620          7    7.7158      0.000    7.7158      0.000
    7.7198          0    7.7660          6    7.7198      0.000    7.7198      0.000
    7.7238          0    7.7700          6    7.7238      0.000    7.7238      0.000
    7.7278          0    7.7740          9    7.7278      0.000    7.7278      0.000
    7.7318          0    7.7780          5    7.7318      0.000    7.7318      0.000
    7.7358          0    7.7820          6    7.7358      0.000    7.7358      0.000
    7.7398          1    7.7860          9    7.7398      0.000    7.7398      0.000
    7.7438          0    7.7900         10    7.7438      0.000    7.7438      0.000
    7.7478          0    7.7940         10    7.7478      0.000    7.7478      0.000
    7.7518          0    7.7980          4    7.7518      0.000    7.7518      0.000
    7.7558          0    7.8020          5    7.7558      0.000    7.7558      0.000
    7.7598          0    7.8060          4    7.7598      0.000    7.7598      0.000
    7.7638          0    7.8100         10    7.7638      0.000    7.7638      0.000
    7.7678          0    7.8140         10    7.7678      0.000    7.7678      0.000
    7.7718          0    7.8180          6    7.7718      0.000    7.7718      0.000
    7.7758          0    7.8220          9    7.7758      0.000    7.7758      0.000
    7.7798          1    7.8260          7    7.7798      0.000    7.7798      0.000
    7.7838          0    7.8300          5    7.7838      0.000    7.7838      0.000
    7.7878          0    7.8340          9    7.7878      0.000    7.7878      0.000
    7.7918          0    7.8380          8    7.7918      0.000    7.7918      0.000
    7.7958          0    7.8420          6    7.7958      0.000    7.7958      0.000
    7.7998          0    7.8460         10    7.7998      0.000    7.7998      0.000
    7.8038          0    7.8500          7    7.8038      0.000    7.8038      0.000
    7.8078          1    7.8540          1    7.8078      0.000    7.8078      0.000
    7.8118          0    7.8580          6    7.8118      0.000    7.8118      0.000
    7.8158          0    7.8620          5    7.8158      0.000    7.8158      0.000
    7.8198          0    7.8660         10    7.8198      0.000    7.8198      0.000
    7.8238          0    7.8700          5    7.8238      0.000    7.8238      0.000
    7.8278          0    7.8740          9    7.8278      0.000    7.8278      0.000
    7.8318          0    7.8780          9    7.8318      0.000    7.8318      0.000
    7.8358          0    7.8820          7    7.8358      0.000    7.8358      0.000
    7.8398          0    7.8860          4    7.8398      0.000    7.8398      0.000
    7.8438          0    7.8900          8    7.8438      0.000    7.8438      0.000
    7.8478          1    7.8940          4    7.8478      0.000    7.8478      0.000
    7.8518          0    7.8980          8    7.8518      0.000    7.8518      0.000
    7.8558          0    7.9020          6    7.8558      0.000    7.8558      0.000
    7.8598          0    7.9060          7    7.8598      0.000    7.8598      0.000
    7.8638          0    7.9100          4    7.8638      0.000    7.8638      0.000
    7.8678          0    7.9140          6    7.8678      0.000    7.8678      0.000
    7.8718          0    7.9180          8    7.8718      0.000    7.8718      0.000
    7.8758          0    7.9220          9    7.8758      0.000    7.8758      0.000
    7.8798          1    7.9260          6    7.8798      0.000    7.8798      0.000
    7.8838          0    7.9300          7    7.8838      0.000    7.8838      0.000
    7.8878          0    7.9340          8    7.8878      0.000    7.8878      0.000
    7.8918          0    7.9380          8    7.8918      0.000    7.8918      0.000
    7.8958          0    7.9420          5    7.8958      0.000    7.8958      0.000
    7.8998          0    7.9460          5    7.8998      0.000    7.8998      0.000
    7.9038          0    7.9500         12    7.9038      0.000    7.9038      0.000
    7.9078          0    7.9540         13    7.9078      0.000    7.9078      0.000
    7.9118          0    7.9580         13    7.9118      0.000    7.9118      0.000
    7.9158          0    7.9620          9    7.9158      0.000    7.9158      0.000
    7.9198          0    7.9660         10    7.9198      0.000    7.9198      0.000
    7.9238          0    7.9700          9    7.9238      0.000    7.9238      0.000
    7.9278          0    7.9740          6    7.9278      0.000    7.9278      0.000
    7.9318          1    7.9780          8    7.9318      0.000    7.9318      0.000
    7.9358          0    7.9820          5    7.9358      0.000    7.9358      0.000
    7.9398          0    7.9860          8    7.9398      0.000    7.9398      0.000
    7.9438          1    7.9900          4    7.9438      0.000    7.9438      0.000
    7.9478          1    7.9940          9    7.9478      0.000    7.9478      0.000
    7.9518          0    7.9980         10    7.9518      0.000    7.9518      0.000
    7.9558          1    8.0020          6    7.9558      0.000    7.9558      0.000
    7.9598          0    8.0060          6    7.9598      0.000    7.9598      0.000
    7.9638          0    8.0100          8    7.9638      0.000    7.9638      0.000
    7.9678          0    8.0140          9    7.9678      0.000    7.9678      0.000
    7.9718          0    8.0180          8    7.9718      0.000    7.9718      0.000
    7.9758          0    8.0220          5    7.9758      0.000    7.9758      0.000
    7.9798          0    8.0260          6    7.9798      0.000    7.9798      0.000
    7.9838          1    8.0300          7    7.9838      0.000    7.9838      0.000
    7.9878          0    8.0340         11    7.9878      0.000    7.9878      0.000
    7.9918          0    8.0380          7    7.9918      0.000    7.9918      0.000
    7.9958          0    8.0420          7    7.9958      0.000    7.9958      0.000
    7.9998          0    8.0460          7    7.9998      0.000    7.9998      0.000
    8.0038          0    8.0500         12    8.0038      0.000    8.0038      0.000
    8.0078          0    8.0540         10    8.0078      0.000    8.0078      0.000
    8.0118          1    8.0580         10    8.0118      0.000    8.0118      0.000
    8.0158          0    8.0620          7    8.0158      0.000    8.0158      0.000
    8.0198          0    8.0660         13    8.0198      0.000    8.0198      0.000
    8.0238          0    8.0700          5    8.0238      0.000    8.0238      0.000
    8.0278          0    8.0740          9    8.0278      0.000    8.0278      0.000
    8.0318          0    8.0780          6    8.0318      0.000    8.0318      0.000
    8.0358          0    8.0820          8    8.0358      0.000    8.0358      0.000
    8.0398          1    8.0860          3    8.0398      0.000    8.0398      0.000
    8.0438          0    8.0900          5    8.0438      0.000    8.0438      0.000
    8.0478          2    8.0940          8    8.0478      0.000    8.0478      0.000
    8.0518          0    8.0980          7    8.0518      0.000    8.0518      0.000
    8.0558          0    8.1020          6    8.0558      0.000    8.0558      0.000
    8.0598          0    8.1060          5    8.0598      0.000    8.0598      0.000
    8.0638          1    8.1100         10    8.0638      0.000    8.0638      0.000
    8.0678          0    8.1140         10    8.0678      0.000    8.0678      0.000
    8.0718          0    8.1180          7    8.0718      0.000    8.0718      0.000
    8.0758          0    8.1220          7    8.0758      0.000    8.0758      0.000
    8.0798          0    8.1260          6    8.0798      0.000    8.0798      0.000
    8.0838          1    8.1300          9    8.0838      0.000    8.0838      0.000
    8.0878          0    8.1340          7    8.0878      0.000    8.0878      0.000
    8.0918          0    8.1380          6    8.0918      0.000    8.0918      0.000
    8.0958          0    8.1420         12    8.0958      0.000    8.0958      0.000
    8.0998          0    8.1460         10    8.0998      0.000    8.0998      0.000
    8.1038          0    8.1500          9    8.1038      0.000    8.1038      0.000
    8.1078          0    8.1540         11    8.1078      0.000    8.1078      0.000
    8.1118          0    8.1580          7    8.1118      0.000    8.1118      0.000
    8.1158          0    8.1620          6    8.1158      0.000    8.1158      0.000
    8.1198          0    8.1660         12    8.1198      0.000    8.1198      0.000
    8.1238          0    8.1700          8    8.1238      0.000    8.1238      0.000
    8.1278          0    8.1740          6    8.1278      0.000    8.1278      0.000
    8.1318          0    8.1780          6    8.1318      0.000    8.1318      0.000
    8.1358          1    8.1820          4    8.1358      0.000    8.1358      0.000
    8.1398          0    8.1860          3    8.1398      0.000    8.1398      0.000
    8.1438          1    8.1900          6    8.1438      0.000    8.1438      0.000
    8.1478          0    8.1940          5    8.1478      0.000    8.1478      0.000
    8.1518          0    8.1980          1    8.1518      0.000    8.1518      0.000
    8.1558          0    8.2020          5    8.1558      0.000    8.1558      0.000
    8.1598          0    8.2060          6    8.1598      0.000    8.1598      0.000
    8.1638          1    8.2100          9    8.1638      0.000    8.1638      0.000
    8.1678          0    8.2140          5    8.1678      0.000    8.1678      0.000
    8.1718          0    8.2180          5    8.1718      0.000    8.1718      0.000
    8.1758          0    8.2220          5    8.1758      0.000    8.1758      0.000
    8.1798          0    8.2260          9    8.1798      0.000    8.1798      0.000
    8.1838          1    8.2300          7    8.1838      0.000    8.1838      0.000
    8.1878          0    8.2340         14    8.1878      0.000    8.1878      0.000
    8.1918          0    8.2380          3    8.1918      0.000    8.1918      0.000
    8.1958          2    8.2420          9    8.1958      0.000    8.1958      0.000
    8.1998          0    8.2460          8    8.1998      0.000    8.1998      0.000
    8.2038          0    8.2500          9    8.2038      0.000    8.2038      0.000
    8.2078          2    8.2540          7    8.2078      0.000    8.2078      0.000
    8.2118          0    8.2580          4    8.2118      0.000    8.2118      0.000
    8.2158          0    8.2620          6    8.2158      0.000    8.2158      0.000
    8.2198          0    8.2660          3    8.2198      0.000    8.2198      0.000
    8.2238          0    8.2700          4    8.2238      0.000    8.2238      0.000
    8.2278          0    8.2740          8    8.2278      0.000    8.2278      0.000
    8.2318          0    8.2780          9    8.2318      0.000    8.2318      0.000
    8.2358          1    8.2820          6    8.2358      0.000    8.2358      0.000
    8.2398          0    8.2860          5    8.2398      0.000    8.2398      0.000
    8.2438          0    8.2900          5    8.2438      0.000    8.2438      0.000
    8.2478          0    8.2940          4    8.2478      0.000    8.2478      0.000
    8.2518          0    8.2980         11    8.2518      0.000    8.2518      0.000
    8.2558          0    8.3020          6    8.2558      0.000    8.2558      0.000
    8.2598          0    8.3060         11    8.2598      0.000    8.2598      0.000
    8.2638          1    8.3100          9    8.2638      0.000    8.2638      0.000
    8.2678          0    8.3140          8    8.2678      0.000    8.2678      0.000
    8.2718          1    8.3180          8    8.2718      0.000    8.2718      0.000
    8.2758          1    8.3220          6    8.2758      0.000    8.2758      0.000
    8.2798          0    8.3260          6    8.2798      0.000    8.2798      0.000
    8.2838          0    8.3300          6    8.2838      0.000    8.2838      0.000
    8.2878          1    8.3340          5    8.2878      0.000    8.2878      0.000
    8.2918          0    8.3380          6    8.2918      0.000    8.2918      0.000
    8.2958          0    8.3420          7    8.2958      0.000    8.2958      0.000
    8.2998          0    8.3460          6    8.2998      0.000    8.2998      0.000
    8.3038          0    8.3500          8    8.3038      0.000    8.3038      0.000
    8.3078          0    8.3540          4    8.3078      0.000    8.3078      0.000
    8.3118          0    8.3580          5    8.3118      0.000    8.3118      0.000
    8.3158          0    8.3620          3    8.3158      0.000    8.3158      0.000
    8.3198          0    8.3660          8    8.3198      0.000    8.3198      0.000
    8.3238          1    8.3700          7    8.3238      0.000    8.3238      0.000
    8.3278          0    8.3740          7    8.3278      0.000    8.3278      0.000
    8.3318          0    8.3780          7    8.3318      0.000    8.3318      0.000
    8.3358          0    8.3820          4    8.3358      0.000    8.3358      0.000
    8.3398          0    8.3860          8    8.3398      0.000    8.3398      0.000
    8.3438          1    8.3900          9    8.3438      0.000    8.3438      0.000
    8.3478          0    8.3940          6    8.3478      0.000    8.3478      0.000
    8.3518          0    8.3980          6    8.3518      0.000    8.3518      0.000
    8.3558          0    8.4020          8    8.3558      0.000    8.3558      0.000
    8.3598          0    8.4060          7    8.3598      0.000    8.3598      0.000
    8.3638          0    8.4100          7    8.3638      0.000    8.3638      0.000
    8.3678          2    8.4140         11    8.3678      0.000    8.3678      0.000
    8.3718          0    8.4180         10    8.3718      0.000    8.3718      0.000
    8.3758          1    8.4220          5    8.3758      0.000    8.3758      0.000
    8.3798          0    8.4260          9    8.3798      0.000    8.3798      0.000
    8.3838          0    8.4300          6    8.3838      0.000    8.3838      0.000
    8.3878          0    8.4340          6    8.3878      0.000    8.3878      0.000
    8.3918          0    8.4380          8    8.3918      0.000    8.3918      0.000
    8.3958          1    8.4420          5    8.3958      0.000    8.3958      0.000
    8.3998          0    8.4460         10    8.3998      0.000    8.3998      0.000
    8.4038          0    8.4500          4    8.4038      0.000    8.4038      0.000
    8.4078          1    8.4540          7    8.4078      0.000    8.4078      0.000
    8.4118          0    8.4580          7    8.4118      0.000    8.4118      0.000
    8.4158          0    8.4620         14    8.4158      0.000    8.4158      0.000
    8.4198          0    8.4660          5    8.4198      0.000    8.4198      0.000
    8.4238          1    8.4700          4    8.4238      0.000    8.4238      0.000
    8.4278          1    8.4740          5    8.4278      0.000    8.4278      0.000
    8.4318          0    8.4780          7    8.4318      0.000    8.4318      0.000
    8.4358          0    8.4820         10    8.4358      0.000    8.4358      0.000
    8.4398          0    8.4860          7    8.4398      0.000    8.4398      0.000
    8.4438          0    8.4900          7    8.4438      0.000    8.4438      0.000
    8.4478          0    8.4940          9    8.4478      0.000    8.4478      0.000
    8.4518          1    8.4980         11    8.4518      0.000    8.4518      0.000
    8.4558          0    8.5020          3    8.4558      0.000    8.4558      0.000
    8.4598          0    8.5060          6    8.4598      0.000    8.4598      0.000
    8.4638          1    8.5100          8    8.4638      0.000    8.4638      0.000
    8.4678          1    8.5140          7    8.4678      0.000    8.4678      0.000
    8.4718          3    8.5180          5    8.4718      0.000    8.4718      0.000
    8.4758          0    8.5220          7    8.4758      0.000    8.4758      0.000
    8.4798          0    8.5260          9    8.4798      0.000    8.4798      0.000
    8.4838          0    8.5300          4    8.4838      0.000    8.4838      0.000
    8.4878          0    8.5340          8    8.4878      0.000    8.4878      0.000
    8.4918          0    8.5380         10    8.4918      0.000    8.4918      0.000
    8.4958          0    8.5420          6    8.4958      0.000    8.4958      0.000
    8.4998          1    8.5460          4    8.4998      0.000    8.4998      0.000
    8.5038          0    8.5500          6    8.5038      0.000    8.5038      0.000
    8.5078          0    8.5540          5    8.5078      0.000    8.5078      0.000
    8.5118          0    8.5580          8    8.5118      0.000    8.5118      0.000
    8.5158          0    8.5620          6    8.5158      0.000    8.5158      0.000
    8.5198          1    8.5660          9    8.5198      0.000    8.5198      0.000
    8.5238          0    8.5700          7    8.5238      0.000    8.5238      0.000
    8.5278          1    8.5740          8    8.5278      0.000    8.5278      0.000
    8.5318          0    8.5780         12    8.5318      0.000    8.5318      0.000
    8.5358          0    8.5820          6    8.5358      0.000    8.5358      0.000
    8.5398          0    8.5860         14    8.5398      0.000    8.5398      0.000
    8.5438          0    8.5900          3    8.5438      0.000    8.5438      0.000
    8.5478          0    8.5940          5    8.5478      0.000    8.5478      0.000
    8.5518          0    8.5980          6    8.5518      0.000    8.5518      0.000
    8.5558          0    8.6020          7    8.5558      0.000    8.5558      0.000
    8.5598          0    8.6060          3    8.5598      0.000    8.5598      0.000
    8.5638          0    8.6100         11    8.5638      0.000    8.5638      0.000
    8.5678          0    8.6140         10    8.5678      0.000    8.5678      0.000
    8.5718          0    8.6180          8    8.5718      0.000    8.5718      0.000
    8.5758          0    8.6220          2    8.5758      0.000    8.5758      0.000
    8.5798          0    8.6260          3    8.5798      0.000    8.5798      0.000
    8.5838          0    8.6300          8    8.5838      0.000    8.5838      0.000
    8.5878          0    8.6340          9    8.5878      0.000    8.5878      0.000
    8.5918          2    8.6380          8    8.5918      0.000    8.5918      0.000
    8.5958          0    8.6420          6    8.5958      0.000    8.5958      0.000
    8.5998          0    8.6460          8    8.5998      0.000    8.5998      0.000
    8.6038          0    8.6500          9    8.6038      0.000    8.6038      0.000
    8.6078          0    8.6540          5    8.6078      0.000    8.6078      0.000
    8.6118          1    8.6580         10    8.6118      0.000    8.6118      0.000
    8.6158          0    8.6620         11    8.6158      0.000    8.6158      0.000
    8.6198          0    8.6660          6    8.6198      0.000    8.6198      0.000
    8.6238          0    8.6700         11    8.6238      0.000    8.6238      0.000
    8.6278          2    8.6740          7    8.6278      0.000    8.6278      0.000
    8.6318          0    8.6780         10    8.6318      0.000    8.6318      0.000
    8.6358          0    8.6820          2    8.6358      0.000    8.6358      0.000
    8.6398          0    8.6860          5    8.6398      0.000    8.6398      0.000
    8.6438          0    8.6900         10    8.6438      0.000    8.6438      0.000
    8.6478          0    8.6940         12    8.6478      0.000    8.6478      0.000
    8.6518          0    8.6980          6    8.6518      0.000    8.6518      0.000
    8.6558          1    8.7020          9    8.6558      0.000    8.6558      0.000
    8.6598          0    8.7060          2    8.6598      0.000    8.6598      0.000
