PicoQuant FluoFit 4.6.5.0
Saved : 2/3/2015 4:29:39 PM

Model: Exp. [Reconv.] (Exponential)
Plotted Data Set #73 Decay: "\..\Decay histograms for intensity levels.txt" (77)
Plotted Data Set #73 IRF: "\..\IRF 20140118.phd" (1)
X²(reduced): 0.4116 ; Fitted Data Points: 3168

Data Set #73
     Decay                 IRF                   Model Decay           Residuals
     t[ns]     Intens.     t[ns]     Intens.     t[ns]     Intens.     t[ns]       diff.
    9.7838          1    9.8730          8    9.7838      0.969    9.7838      0.021
    9.7878          0    9.8770          3    9.7878      0.968    9.7878     -0.704
    9.7918          0    9.8810          6    9.7918      0.968    9.7918     -0.704
    9.7958          0    9.8850         13    9.7958      0.967    9.7958     -0.703
    9.7998          2    9.8890          8    9.7998      0.966    9.7998      0.598
    9.8038          1    9.8930          8    9.8038      0.966    9.8038      0.024
    9.8078          0    9.8970          4    9.8078      0.965    9.8078     -0.702
    9.8118          0    9.9010          4    9.8118      0.964    9.8118     -0.701
    9.8158          0    9.9050          4    9.8158      0.963    9.8158     -0.700
    9.8198          0    9.9090          4    9.8198      0.962    9.8198     -0.700
    9.8238          0    9.9130          8    9.8238      0.961    9.8238     -0.699
    9.8278          0    9.9170          4    9.8278      0.960    9.8278     -0.698
    9.8318          1    9.9210          9    9.8318      0.958    9.8318      0.029
    9.8358          0    9.9250          8    9.8358      0.958    9.8358     -0.696
    9.8398          3    9.9290          9    9.8398      0.958    9.8398      0.970
    9.8438          1    9.9330         14    9.8438      0.957    9.8438      0.030
    9.8478          2    9.9370          6    9.8478      0.956    9.8478      0.604
    9.8518          2    9.9410          2    9.8518      0.955    9.8518      0.604
    9.8558          3    9.9450          5    9.8558      0.954    9.8558      0.972
    9.8598          0    9.9490          9    9.8598      0.954    9.8598     -0.693
    9.8638          1    9.9530          7    9.8638      0.953    9.8638      0.033
    9.8678          0    9.9570          7    9.8678      0.951    9.8678     -0.692
    9.8718          0    9.9610          4    9.8718      0.951    9.8718     -0.691
    9.8758          1    9.9650          8    9.8758      0.949    9.8758      0.035
    9.8798          0    9.9690          4    9.8798      0.948    9.8798     -0.690
    9.8838          2    9.9730          4    9.8838      0.948    9.8838      0.608
    9.8878          1    9.9770          7    9.8878      0.948    9.8878      0.036
    9.8918          0    9.9810          6    9.8918      0.947    9.8918     -0.689
    9.8958          3    9.9850          6    9.8958      0.946    9.8958      0.976
    9.8998          1    9.9890          3    9.8998      0.945    9.8998      0.039
    9.9038          2    9.9930          4    9.9038      0.943    9.9038      0.611
    9.9078          0    9.9970          5    9.9078      0.942    9.9078     -0.685
    9.9118          0   10.0010          5    9.9118      0.941    9.9118     -0.685
    9.9158          1   10.0050         11    9.9158      0.940    9.9158      0.042
    9.9198          2   10.0090          5    9.9198      0.940    9.9198      0.613
    9.9238          0   10.0130          7    9.9238      0.939    9.9238     -0.683
    9.9278          1   10.0170          9    9.9278      0.939    9.9278      0.043
    9.9318          0   10.0210          3    9.9318      0.939    9.9318     -0.683
    9.9358          2   10.0250         14    9.9358      0.938    9.9358      0.614
    9.9398          0   10.0290          6    9.9398      0.937    9.9398     -0.681
    9.9438          1   10.0330          7    9.9438      0.936    9.9438      0.045
    9.9478          2   10.0370         11    9.9478      0.935    9.9478      0.616
    9.9518          0   10.0410          6    9.9518      0.934    9.9518     -0.680
    9.9558          0   10.0450          5    9.9558      0.934    9.9558     -0.679
    9.9598          4   10.0490          6    9.9598      0.932    9.9598      1.273
    9.9638          1   10.0530          8    9.9638      0.932    9.9638      0.048
    9.9678          1   10.0570          9    9.9678      0.930    9.9678      0.048
    9.9718          1   10.0610         13    9.9718      0.929    9.9718      0.049
    9.9758          2   10.0650         11    9.9758      0.928    9.9758      0.620
    9.9798          2   10.0690         10    9.9798      0.927    9.9798      0.620
    9.9838          0   10.0730          9    9.9838      0.927    9.9838     -0.674
    9.9878          2   10.0770          5    9.9878      0.925    9.9878      0.622
    9.9918          3   10.0810          7    9.9918      0.924    9.9918      0.986
    9.9958          0   10.0850          5    9.9958      0.923    9.9958     -0.671
    9.9998          0   10.0890          4    9.9998      0.922    9.9998     -0.670
   10.0038          0   10.0930          5   10.0038      0.922   10.0038     -0.670
   10.0078          0   10.0970          7   10.0078      0.921   10.0078     -0.670
   10.0118          1   10.1010          6   10.0118      0.920   10.0118      0.056
   10.0158          1   10.1050          7   10.0158      0.920   10.0158      0.056
   10.0198          0   10.1090          7   10.0198      0.918   10.0198     -0.668
   10.0238          0   10.1130          7   10.0238      0.918   10.0238     -0.668
   10.0278          2   10.1170          9   10.0278      0.918   10.0278      0.626
   10.0318          2   10.1210          7   10.0318      0.917   10.0318      0.626
   10.0358          1   10.1250          3   10.0358      0.917   10.0358      0.058
   10.0398          2   10.1290          7   10.0398      0.916   10.0398      0.627
   10.0438          0   10.1330          6   10.0438      0.915   10.0438     -0.666
   10.0478          1   10.1370          7   10.0478      0.914   10.0478      0.060
   10.0518          0   10.1410          5   10.0518      0.914   10.0518     -0.664
   10.0558          0   10.1450          9   10.0558      0.913   10.0558     -0.664
   10.0598          1   10.1490          6   10.0598      0.913   10.0598      0.060
   10.0638          1   10.1530          6   10.0638      0.913   10.0638      0.060
   10.0678          2   10.1570          8   10.0678      0.913   10.0678      0.629
   10.0718          1   10.1610         12   10.0718      0.913   10.0718      0.061
   10.0758          2   10.1650         10   10.0758      0.912   10.0758      0.629
   10.0798          0   10.1690          9   10.0798      0.911   10.0798     -0.663
   10.0838          1   10.1730          6   10.0838      0.910   10.0838      0.063
   10.0878          1   10.1770          3   10.0878      0.909   10.0878      0.064
   10.0918          0   10.1810          4   10.0918      0.908   10.0918     -0.660
   10.0958          0   10.1850          7   10.0958      0.907   10.0958     -0.659
   10.0998          0   10.1890          5   10.0998      0.906   10.0998     -0.659
   10.1038          0   10.1930          8   10.1038      0.905   10.1038     -0.658
   10.1078          0   10.1970          9   10.1078      0.904   10.1078     -0.658
   10.1118          0   10.2010          3   10.1118      0.904   10.1118     -0.657
   10.1158          1   10.2050          9   10.1158      0.903   10.1158      0.067
   10.1198          1   10.2090          7   10.1198      0.903   10.1198      0.068
   10.1238          0   10.2130         11   10.1238      0.901   10.1238     -0.656
   10.1278          2   10.2170         10   10.1278      0.901   10.1278      0.636
   10.1318          2   10.2210         10   10.1318      0.900   10.1318      0.636
   10.1358          2   10.2250          4   10.1358      0.899   10.1358      0.637
   10.1398          1   10.2290         13   10.1398      0.898   10.1398      0.071
   10.1438          1   10.2330          7   10.1438      0.898   10.1438      0.071
   10.1478          1   10.2370          5   10.1478      0.897   10.1478      0.072
   10.1518          0   10.2410          8   10.1518      0.896   10.1518     -0.652
   10.1558          1   10.2450          5   10.1558      0.895   10.1558      0.073
   10.1598          0   10.2490          5   10.1598      0.895   10.1598     -0.651
   10.1638          1   10.2530          5   10.1638      0.895   10.1638      0.073
   10.1678          0   10.2570          8   10.1678      0.895   10.1678     -0.651
   10.1718          0   10.2610          5   10.1718      0.894   10.1718     -0.650
   10.1758          0   10.2650         12   10.1758      0.893   10.1758     -0.649
   10.1798          2   10.2690          3   10.1798      0.892   10.1798      0.641
   10.1838          0   10.2730          4   10.1838      0.891   10.1838     -0.648
   10.1878          1   10.2770         12   10.1878      0.890   10.1878      0.077
   10.1918          1   10.2810          4   10.1918      0.889   10.1918      0.077
   10.1958          1   10.2850          6   10.1958      0.889   10.1958      0.078
   10.1998          1   10.2890          8   10.1998      0.888   10.1998      0.078
   10.2038          0   10.2930          3   10.2038      0.887   10.2038     -0.645
   10.2078          0   10.2970          6   10.2078      0.887   10.2078     -0.645
   10.2118          2   10.3010          9   10.2118      0.887   10.2118      0.644
   10.2158          2   10.3050         13   10.2158      0.886   10.2158      0.644
   10.2198          1   10.3090          8   10.2198      0.886   10.2198      0.079
   10.2238          1   10.3130          4   10.2238      0.885   10.2238      0.080
   10.2278          3   10.3170         15   10.2278      0.885   10.2278      1.005
   10.2318          1   10.3210         10   10.2318      0.885   10.2318      0.080
   10.2358          1   10.3250         11   10.2358      0.884   10.2358      0.081
   10.2398          2   10.3290          4   10.2398      0.883   10.2398      0.646
   10.2438          0   10.3330          7   10.2438      0.882   10.2438     -0.642
   10.2478          1   10.3370          3   10.2478      0.881   10.2478      0.083
   10.2518          1   10.3410          9   10.2518      0.880   10.2518      0.084
   10.2558          3   10.3450          9   10.2558      0.880   10.2558      1.007
   10.2598          2   10.3490          4   10.2598      0.879   10.2598      0.649
   10.2638          0   10.3530          5   10.2638      0.879   10.2638     -0.639
   10.2678          2   10.3570          9   10.2678      0.878   10.2678      0.649
   10.2718          0   10.3610          8   10.2718      0.876   10.2718     -0.637
   10.2758          1   10.3650          5   10.2758      0.876   10.2758      0.086
   10.2798          0   10.3690          5   10.2798      0.875   10.2798     -0.637
   10.2838          1   10.3730          9   10.2838      0.874   10.2838      0.088
   10.2878          0   10.3770         10   10.2878      0.874   10.2878     -0.636
   10.2918          1   10.3810          9   10.2918      0.873   10.2918      0.089
   10.2958          0   10.3850          6   10.2958      0.872   10.2958     -0.634
   10.2998          1   10.3890          1   10.2998      0.871   10.2998      0.090
   10.3038          1   10.3930         11   10.3038      0.872   10.3038      0.089
   10.3078          2   10.3970          2   10.3078      0.871   10.3078      0.653
   10.3118          1   10.4010          7   10.3118      0.870   10.3118      0.090
   10.3158          0   10.4050         11   10.3158      0.871   10.3158     -0.633
   10.3198          0   10.4090          9   10.3198      0.871   10.3198     -0.633
   10.3238          0   10.4130         10   10.3238      0.871   10.3238     -0.633
   10.3278          1   10.4170          8   10.3278      0.870   10.3278      0.091
   10.3318          1   10.4210          7   10.3318      0.869   10.3318      0.091
   10.3358          1   10.4250          8   10.3358      0.868   10.3358      0.092
   10.3398          0   10.4290         12   10.3398      0.867   10.3398     -0.631
   10.3438          0   10.4330         12   10.3438      0.867   10.3438     -0.631
   10.3478          3   10.4370          9   10.3478      0.866   10.3478      1.014
   10.3518          3   10.4410          6   10.3518      0.865   10.3518      1.014
   10.3558          2   10.4450          6   10.3558      0.865   10.3558      0.657
   10.3598          3   10.4490          9   10.3598      0.864   10.3598      1.015
   10.3638          1   10.4530          6   10.3638      0.863   10.3638      0.095
   10.3678          4   10.4570          4   10.3678      0.862   10.3678      1.303
   10.3718          2   10.4610         10   10.3718      0.862   10.3718      0.658
   10.3758          1   10.4650          6   10.3758      0.862   10.3758      0.097
   10.3798          1   10.4690          8   10.3798      0.861   10.3798      0.097
   10.3838          2   10.4730          4   10.3838      0.861   10.3838      0.659
   10.3878          0   10.4770          5   10.3878      0.859   10.3878     -0.625
   10.3918          2   10.4810         10   10.3918      0.859   10.3918      0.660
   10.3958          2   10.4850         12   10.3958      0.858   10.3958      0.661
   10.3998          3   10.4890          7   10.3998      0.857   10.3998      1.018
   10.4038          0   10.4930          9   10.4038      0.857   10.4038     -0.623
   10.4078          0   10.4970          3   10.4078      0.857   10.4078     -0.623
   10.4118          0   10.5010          5   10.4118      0.857   10.4118     -0.623
   10.4158          0   10.5050          7   10.4158      0.856   10.4158     -0.623
   10.4198          0   10.5090          9   10.4198      0.856   10.4198     -0.622
   10.4238          1   10.5130          4   10.4238      0.855   10.4238      0.101
   10.4278          0   10.5170          7   10.4278      0.855   10.4278     -0.622
   10.4318          0   10.5210          3   10.4318      0.855   10.4318     -0.622
   10.4358          0   10.5250          7   10.4358      0.855   10.4358     -0.622
   10.4398          0   10.5290          8   10.4398      0.854   10.4398     -0.621
   10.4438          0   10.5330         15   10.4438      0.854   10.4438     -0.621
   10.4478          1   10.5370         12   10.4478      0.853   10.4478      0.102
   10.4518          1   10.5410          6   10.4518      0.853   10.4518      0.103
   10.4558          0   10.5450         11   10.4558      0.851   10.4558     -0.619
   10.4598          2   10.5490          6   10.4598      0.851   10.4598      0.664
   10.4638          2   10.5530          7   10.4638      0.850   10.4638      0.665
   10.4678          0   10.5570         11   10.4678      0.850   10.4678     -0.618
   10.4718          0   10.5610          4   10.4718      0.849   10.4718     -0.617
   10.4758          1   10.5650         10   10.4758      0.848   10.4758      0.106
   10.4798          0   10.5690          6   10.4798      0.848   10.4798     -0.616
   10.4838          0   10.5730         10   10.4838      0.848   10.4838     -0.617
   10.4878          2   10.5770          7   10.4878      0.847   10.4878      0.667
   10.4918          0   10.5810         12   10.4918      0.847   10.4918     -0.616
   10.4958          0   10.5850          5   10.4958      0.846   10.4958     -0.615
   10.4998          1   10.5890          6   10.4998      0.845   10.4998      0.108
   10.5038          2   10.5930          6   10.5038      0.844   10.5038      0.668
   10.5078          0   10.5970          9   10.5078      0.844   10.5078     -0.614
   10.5118          0   10.6010          4   10.5118      0.843   10.5118     -0.613
   10.5158          1   10.6050         10   10.5158      0.842   10.5158      0.110
   10.5198          0   10.6090          7   10.5198      0.841   10.5198     -0.612
   10.5238          0   10.6130          6   10.5238      0.840   10.5238     -0.611
   10.5278          0   10.6170          8   10.5278      0.840   10.5278     -0.611
   10.5318          1   10.6210          9   10.5318      0.840   10.5318      0.111
   10.5358          1   10.6250          8   10.5358      0.841   10.5358      0.111
   10.5398          1   10.6290         13   10.5398      0.840   10.5398      0.111
   10.5438          0   10.6330          5   10.5438      0.840   10.5438     -0.611
   10.5478          0   10.6370         11   10.5478      0.840   10.5478     -0.611
   10.5518          0   10.6410          6   10.5518      0.839   10.5518     -0.610
   10.5558          1   10.6450          7   10.5558      0.839   10.5558      0.112
   10.5598          3   10.6490          6   10.5598      0.838   10.5598      1.027
   10.5638          0   10.6530          9   10.5638      0.838   10.5638     -0.609
   10.5678          1   10.6570          3   10.5678      0.837   10.5678      0.114
   10.5718          1   10.6610          7   10.5718      0.837   10.5718      0.114
   10.5758          3   10.6650         10   10.5758      0.836   10.5758      1.028
   10.5798          1   10.6690          7   10.5798      0.836   10.5798      0.114
   10.5838          1   10.6730          3   10.5838      0.836   10.5838      0.115
   10.5878          0   10.6770          5   10.5878      0.835   10.5878     -0.607
   10.5918          1   10.6810          7   10.5918      0.834   10.5918      0.116
   10.5958          0   10.6850          8   10.5958      0.834   10.5958     -0.606
   10.5998          0   10.6890          8   10.5998      0.833   10.5998     -0.606
   10.6038          0   10.6930         10   10.6038      0.833   10.6038     -0.605
   10.6078          0   10.6970         11   10.6078      0.832   10.6078     -0.605
   10.6118          0   10.7010          8   10.6118      0.831   10.6118     -0.605
   10.6158          1   10.7050          5   10.6158      0.831   10.6158      0.118
   10.6198          0   10.7090          6   10.6198      0.831   10.6198     -0.604
   10.6238          1   10.7130         11   10.6238      0.830   10.6238      0.119
   10.6278          2   10.7170          6   10.6278      0.830   10.6278      0.676
   10.6318          0   10.7210          4   10.6318      0.830   10.6318     -0.603
   10.6358          1   10.7250          6   10.6358      0.830   10.6358      0.119
   10.6398          0   10.7290          7   10.6398      0.829   10.6398     -0.603
   10.6438          0   10.7330         10   10.6438      0.828   10.6438     -0.603
   10.6478          1   10.7370          6   10.6478      0.828   10.6478      0.120
   10.6518          0   10.7410         11   10.6518      0.827   10.6518     -0.602
   10.6558          0   10.7450          8   10.6558      0.826   10.6558     -0.601
   10.6598          1   10.7490          6   10.6598      0.826   10.6598      0.122
   10.6638          0   10.7530          9   10.6638      0.825   10.6638     -0.600
   10.6678          0   10.7570          6   10.6678      0.825   10.6678     -0.600
   10.6718          3   10.7610          2   10.6718      0.824   10.6718      1.034
   10.6758          1   10.7650          7   10.6758      0.823   10.6758      0.124
   10.6798          0   10.7690          6   10.6798      0.822   10.6798     -0.598
   10.6838          0   10.7730          9   10.6838      0.822   10.6838     -0.598
   10.6878          0   10.7770          7   10.6878      0.821   10.6878     -0.597
   10.6918          1   10.7810          4   10.6918      0.821   10.6918      0.125
   10.6958          1   10.7850          7   10.6958      0.821   10.6958      0.125
   10.6998          1   10.7890         10   10.6998      0.821   10.6998      0.125
   10.7038          1   10.7930          3   10.7038      0.820   10.7038      0.125
   10.7078          1   10.7970          8   10.7078      0.819   10.7078      0.126
   10.7118          1   10.8010         10   10.7118      0.819   10.7118      0.126
   10.7158          3   10.8050          9   10.7158      0.819   10.7158      1.036
   10.7198          1   10.8090          5   10.7198      0.818   10.7198      0.127
   10.7238          3   10.8130          8   10.7238      0.817   10.7238      1.037
   10.7278          1   10.8170         10   10.7278      0.816   10.7278      0.128
   10.7318          1   10.8210          4   10.7318      0.816   10.7318      0.128
   10.7358          3   10.8250         11   10.7358      0.816   10.7358      1.038
   10.7398          0   10.8290          4   10.7398      0.816   10.7398     -0.593
   10.7438          0   10.8330          5   10.7438      0.815   10.7438     -0.593
   10.7478          0   10.8370          7   10.7478      0.815   10.7478     -0.593
   10.7518          3   10.8410          3   10.7518      0.814   10.7518      1.038
   10.7558          0   10.8450          7   10.7558      0.814   10.7558     -0.592
   10.7598          2   10.8490          5   10.7598      0.813   10.7598      0.687
   10.7638          1   10.8530          7   10.7638      0.812   10.7638      0.131
   10.7678          0   10.8570          6   10.7678      0.811   10.7678     -0.590
   10.7718          0   10.8610          9   10.7718      0.811   10.7718     -0.590
   10.7758          1   10.8650          7   10.7758      0.810   10.7758      0.132
   10.7798          1   10.8690         10   10.7798      0.809   10.7798      0.133
   10.7838          1   10.8730          6   10.7838      0.809   10.7838      0.133
   10.7878          0   10.8770          3   10.7878      0.809   10.7878     -0.588
   10.7918          2   10.8810         10   10.7918      0.808   10.7918      0.690
   10.7958          1   10.8850          5   10.7958      0.807   10.7958      0.135
   10.7998          0   10.8890          6   10.7998      0.807   10.7998     -0.587
   10.8038          2   10.8930         10   10.8038      0.807   10.8038      0.690
   10.8078          1   10.8970          5   10.8078      0.806   10.8078      0.135
   10.8118          2   10.9010          6   10.8118      0.806   10.8118      0.691
   10.8158          2   10.9050          3   10.8158      0.806   10.8158      0.691
   10.8198          2   10.9090          9   10.8198      0.805   10.8198      0.691
   10.8238          1   10.9130          8   10.8238      0.805   10.8238      0.136
   10.8278          0   10.9170          2   10.8278      0.804   10.8278     -0.585
   10.8318          0   10.9210         10   10.8318      0.803   10.8318     -0.584
   10.8358          0   10.9250          7   10.8358      0.802   10.8358     -0.584
   10.8398          0   10.9290          8   10.8398      0.801   10.8398     -0.583
   10.8438          0   10.9330         10   10.8438      0.801   10.8438     -0.582
   10.8478          0   10.9370          4   10.8478      0.800   10.8478     -0.582
   10.8518          0   10.9410         10   10.8518      0.799   10.8518     -0.581
   10.8558          0   10.9450          8   10.8558      0.799   10.8558     -0.581
   10.8598          1   10.9490         11   10.8598      0.798   10.8598      0.141
   10.8638          0   10.9530          4   10.8638      0.798   10.8638     -0.580
   10.8678          1   10.9570          6   10.8678      0.798   10.8678      0.141
   10.8718          0   10.9610          6   10.8718      0.797   10.8718     -0.580
   10.8758          0   10.9650          5   10.8758      0.796   10.8758     -0.579
   10.8798          0   10.9690          7   10.8798      0.796   10.8798     -0.579
   10.8838          2   10.9730         13   10.8838      0.795   10.8838      0.697
   10.8878          4   10.9770          7   10.8878      0.795   10.8878      1.331
   10.8918          0   10.9810          6   10.8918      0.794   10.8918     -0.578
   10.8958          0   10.9850          8   10.8958      0.794   10.8958     -0.577
   10.8998          0   10.9890          6   10.8998      0.793   10.8998     -0.577
   10.9038          0   10.9930          4   10.9038      0.792   10.9038     -0.576
   10.9078          0   10.9970          2   10.9078      0.792   10.9078     -0.576
   10.9118          1   11.0010          4   10.9118      0.791   10.9118      0.146
   10.9158          1   11.0050          9   10.9158      0.790   10.9158      0.146
   10.9198          2   11.0090          9   10.9198      0.790   10.9198      0.700
   10.9238          2   11.0130         10   10.9238      0.790   10.9238      0.700
   10.9278          1   11.0170          7   10.9278      0.789   10.9278      0.147
   10.9318          0   11.0210         10   10.9318      0.789   10.9318     -0.574
   10.9358          0   11.0250         13   10.9358      0.788   10.9358     -0.573
   10.9398          0   11.0290          6   10.9398      0.788   10.9398     -0.573
   10.9438          0   11.0330          5   10.9438      0.788   10.9438     -0.573
   10.9478          0   11.0370          4   10.9478      0.788   10.9478     -0.573
   10.9518          1   11.0410          7   10.9518      0.787   10.9518      0.148
   10.9558          2   11.0450          7   10.9558      0.786   10.9558      0.702
   10.9598          0   11.0490         12   10.9598      0.786   10.9598     -0.571
   10.9638          1   11.0530          3   10.9638      0.785   10.9638      0.150
   10.9678          1   11.0570          7   10.9678      0.784   10.9678      0.150
   10.9718          1   11.0610          8   10.9718      0.785   10.9718      0.150
   10.9758          0   11.0650          9   10.9758      0.785   10.9758     -0.571
   10.9798          0   11.0690          7   10.9798      0.784   10.9798     -0.570
   10.9838          0   11.0730          7   10.9838      0.783   10.9838     -0.570
   10.9878          1   11.0770          7   10.9878      0.783   10.9878      0.152
   10.9918          0   11.0810          7   10.9918      0.782   10.9918     -0.569
   10.9958          3   11.0850          9   10.9958      0.781   10.9958      1.054
   10.9998          0   11.0890          7   10.9998      0.780   10.9998     -0.567
   11.0038          2   11.0930         10   11.0038      0.779   11.0038      0.706
   11.0078          0   11.0970         11   11.0078      0.779   11.0078     -0.567
   11.0118          2   11.1010          6   11.0118      0.779   11.0118      0.706
   11.0158          0   11.1050          7   11.0158      0.779   11.0158     -0.566
   11.0198          1   11.1090          3   11.0198      0.779   11.0198      0.154
   11.0238          0   11.1130          7   11.0238      0.779   11.0238     -0.567
   11.0278          0   11.1170          6   11.0278      0.779   11.0278     -0.566
   11.0318          1   11.1210         10   11.0318      0.778   11.0318      0.155
   11.0358          2   11.1250          4   11.0358      0.777   11.0358      0.707
   11.0398          0   11.1290          5   11.0398      0.776   11.0398     -0.565
   11.0438          0   11.1330          8   11.0438      0.776   11.0438     -0.564
   11.0478          2   11.1370          5   11.0478      0.776   11.0478      0.708
   11.0518          0   11.1410          9   11.0518      0.775   11.0518     -0.564
   11.0558          1   11.1450          3   11.0558      0.775   11.0558      0.157
   11.0598          0   11.1490         11   11.0598      0.774   11.0598     -0.563
   11.0638          0   11.1530          8   11.0638      0.774   11.0638     -0.563
   11.0678          1   11.1570          4   11.0678      0.774   11.0678      0.158
   11.0718          2   11.1610          7   11.0718      0.773   11.0718      0.709
   11.0758          0   11.1650          4   11.0758      0.773   11.0758     -0.562
   11.0798          3   11.1690         10   11.0798      0.772   11.0798      1.058
   11.0838          0   11.1730          8   11.0838      0.772   11.0838     -0.562
   11.0878          1   11.1770          3   11.0878      0.772   11.0878      0.159
   11.0918          1   11.1810          7   11.0918      0.772   11.0918      0.159
   11.0958          4   11.1850          6   11.0958      0.772   11.0958      1.340
   11.0998          0   11.1890          6   11.0998      0.771   11.0998     -0.561
   11.1038          0   11.1930          6   11.1038      0.771   11.1038     -0.561
   11.1078          0   11.1970          7   11.1078      0.770   11.1078     -0.560
   11.1118          2   11.2010         12   11.1118      0.769   11.1118      0.712
   11.1158          1   11.2050          4   11.1158      0.769   11.1158      0.161
   11.1198          1   11.2090          4   11.1198      0.769   11.1198      0.162
   11.1238          2   11.2130          5   11.1238      0.768   11.1238      0.713
   11.1278          1   11.2170          6   11.1278      0.767   11.1278      0.163
   11.1318          2   11.2210          5   11.1318      0.766   11.1318      0.713
   11.1358          0   11.2250          6   11.1358      0.766   11.1358     -0.557
   11.1398          0   11.2290         14   11.1398      0.766   11.1398     -0.557
   11.1438          3   11.2330          8   11.1438      0.765   11.1438      1.062
   11.1478          0   11.2370          8   11.1478      0.765   11.1478     -0.556
   11.1518          2   11.2410          8   11.1518      0.764   11.1518      0.715
   11.1558          0   11.2450          4   11.1558      0.764   11.1558     -0.555
   11.1598          1   11.2490          7   11.1598      0.763   11.1598      0.165
   11.1638          1   11.2530          6   11.1638      0.762   11.1638      0.166
   11.1678          1   11.2570          6   11.1678      0.762   11.1678      0.166
   11.1718          2   11.2610          2   11.1718      0.762   11.1718      0.716
   11.1758          3   11.2650         13   11.1758      0.761   11.1758      1.064
   11.1798          0   11.2690         11   11.1798      0.760   11.1798     -0.553
   11.1838          0   11.2730          7   11.1838      0.760   11.1838     -0.553
   11.1878          0   11.2770          8   11.1878      0.759   11.1878     -0.552
   11.1918          0   11.2810          4   11.1918      0.758   11.1918     -0.552
   11.1958          1   11.2850          7   11.1958      0.758   11.1958      0.169
   11.1998          0   11.2890          5   11.1998      0.758   11.1998     -0.551
   11.2038          0   11.2930         13   11.2038      0.758   11.2038     -0.551
   11.2078          1   11.2970          7   11.2078      0.757   11.2078      0.170
   11.2118          0   11.3010          6   11.2118      0.756   11.2118     -0.550
   11.2158          2   11.3050          8   11.2158      0.755   11.2158      0.720
   11.2198          1   11.3090          4   11.2198      0.754   11.2198      0.171
   11.2238          1   11.3130          5   11.2238      0.754   11.2238      0.172
   11.2278          1   11.3170         13   11.2278      0.754   11.2278      0.171
   11.2318          0   11.3210          6   11.2318      0.754   11.2318     -0.549
   11.2358          0   11.3250          4   11.2358      0.754   11.2358     -0.548
   11.2398          0   11.3290         16   11.2398      0.754   11.2398     -0.548
   11.2438          0   11.3330          9   11.2438      0.753   11.2438     -0.548
   11.2478          0   11.3370         11   11.2478      0.752   11.2478     -0.547
   11.2518          0   11.3410         12   11.2518      0.752   11.2518     -0.547
   11.2558          1   11.3450          5   11.2558      0.751   11.2558      0.174
   11.2598          0   11.3490          8   11.2598      0.750   11.2598     -0.546
   11.2638          1   11.3530          3   11.2638      0.750   11.2638      0.174
   11.2678          1   11.3570         12   11.2678      0.751   11.2678      0.174
   11.2718          3   11.3610          7   11.2718      0.750   11.2718      1.069
   11.2758          2   11.3650          6   11.2758      0.750   11.2758      0.723
   11.2798          2   11.3690          6   11.2798      0.749   11.2798      0.723
   11.2838          0   11.3730          8   11.2838      0.749   11.2838     -0.545
   11.2878          0   11.3770          8   11.2878      0.748   11.2878     -0.544
   11.2918          0   11.3810          9   11.2918      0.748   11.2918     -0.544
   11.2958          0   11.3850          3   11.2958      0.748   11.2958     -0.544
   11.2998          1   11.3890          7   11.2998      0.748   11.2998      0.176
   11.3038          0   11.3930          7   11.3038      0.747   11.3038     -0.544
   11.3078          3   11.3970          7   11.3078      0.747   11.3078      1.071
   11.3118          2   11.4010         10   11.3118      0.746   11.3118      0.725
   11.3158          1   11.4050          3   11.3158      0.746   11.3158      0.177
   11.3198          1   11.4090          5   11.3198      0.746   11.3198      0.177
   11.3238          0   11.4130          3   11.3238      0.745   11.3238     -0.542
   11.3278          2   11.4170          8   11.3278      0.746   11.3278      0.726
   11.3318          2   11.4210         15   11.3318      0.746   11.3318      0.725
   11.3358          1   11.4250         11   11.3358      0.746   11.3358      0.177
   11.3398          0   11.4290          2   11.3398      0.746   11.3398     -0.543
   11.3438          0   11.4330          9   11.3438      0.746   11.3438     -0.542
   11.3478          1   11.4370          7   11.3478      0.745   11.3478      0.178
   11.3518          1   11.4410          6   11.3518      0.744   11.3518      0.178
   11.3558          1   11.4450          9   11.3558      0.745   11.3558      0.178
   11.3598          1   11.4490          8   11.3598      0.744   11.3598      0.178
   11.3638          1   11.4530          4   11.3638      0.744   11.3638      0.179
   11.3678          1   11.4570          9   11.3678      0.743   11.3678      0.179
   11.3718          1   11.4610         10   11.3718      0.743   11.3718      0.180
   11.3758          0   11.4650         10   11.3758      0.742   11.3758     -0.540
   11.3798          0   11.4690          3   11.3798      0.742   11.3798     -0.540
   11.3838          1   11.4730         10   11.3838      0.741   11.3838      0.180
   11.3878          0   11.4770          7   11.3878      0.741   11.3878     -0.539
   11.3918          0   11.4810          9   11.3918      0.740   11.3918     -0.539
   11.3958          1   11.4850         10   11.3958      0.740   11.3958      0.181
   11.3998          2   11.4890         10   11.3998      0.740   11.3998      0.729
   11.4038          1   11.4930          5   11.4038      0.739   11.4038      0.182
   11.4078          1   11.4970          4   11.4078      0.738   11.4078      0.183
   11.4118          1   11.5010         13   11.4118      0.737   11.4118      0.183
   11.4158          1   11.5050          8   11.4158      0.737   11.4158      0.184
   11.4198          0   11.5090          9   11.4198      0.738   11.4198     -0.537
   11.4238          1   11.5130          8   11.4238      0.738   11.4238      0.183
